"name_club","round","total_points","opp_team","id","games","GW_Type"
"Coppola (BHA)",10,0,"LEE",144,1,"SGW"
"Cornet (WHU)",1,0,"SUN",617,1,"SGW"
"Cornet (WHU)",2,0,"CHE",617,1,"SGW"
"Cornet (WHU)",3,0,"NFO",617,1,"SGW"
"Cornet (WHU)",4,0,"TOT",617,1,"SGW"
"Cornet (WHU)",5,0,"CRY",617,1,"SGW"
"Cornet (WHU)",6,0,"EVE",617,1,"SGW"
"Cornet (WHU)",7,0,"ARS",617,1,"SGW"
"Cornet (WHU)",8,0,"BRE",617,1,"SGW"
"Cornet (WHU)",9,0,"LEE",617,1,"SGW"
"Cornet (WHU)",10,0,"NEW",617,1,"SGW"
"Cox (BRE)",1,0,"NFO",103,1,"SGW"
"Cox (BRE)",2,0,"AVL",103,1,"SGW"
"Cox (BRE)",3,0,"SUN",103,1,"SGW"
"Cox (BRE)",4,0,"CHE",103,1,"SGW"
"Cox (BRE)",5,0,"FUL",103,1,"SGW"
"Cox (BRE)",6,0,"MUN",103,1,"SGW"
"Cox (BRE)",7,0,"MCI",103,1,"SGW"
"Cox (BRE)",8,0,"WHU",103,1,"SGW"
"Cox (BRE)",9,0,"LIV",103,1,"SGW"
"Cox (BRE)",10,0,"CRY",103,1,"SGW"
"Crew (LEE)",1,0,"EVE",359,1,"SGW"
"Crew (LEE)",2,0,"ARS",359,1,"SGW"
"Crew (LEE)",3,0,"NEW",359,1,"SGW"
"Crew (LEE)",4,0,"FUL",359,1,"SGW"
"Crew (LEE)",5,0,"WOL",359,1,"SGW"
"Crew (LEE)",6,0,"BOU",359,1,"SGW"
"Crew (LEE)",7,0,"TOT",359,1,"SGW"
"Crew (LEE)",8,0,"BUR",359,1,"SGW"
"Crew (LEE)",9,0,"WHU",359,1,"SGW"
"Crew (LEE)",10,0,"BHA",359,1,"SGW"
"Cucurella (CHE)",1,8,"CRY",224,1,"SGW"
"Cucurella (CHE)",2,5,"WHU",224,1,"SGW"
"Cucurella (CHE)",3,6,"FUL",224,1,"SGW"
"Cucurella (CHE)",4,1,"BRE",224,1,"SGW"
"Cucurella (CHE)",5,0,"MUN",224,1,"SGW"
"Cucurella (CHE)",6,0,"BHA",224,1,"SGW"
"Cucurella (CHE)",7,7,"LIV",224,1,"SGW"
"Cucurella (CHE)",8,8,"NFO",224,1,"SGW"
"Cucurella (CHE)",9,1,"SUN",224,1,"SGW"
"Cucurella (CHE)",10,7,"TOT",224,1,"SGW"
"Cuiabano (NFO)",1,NA,NA,729,NA,"BGW"
"Cuiabano (NFO)",2,NA,NA,729,NA,"BGW"
"Cuiabano (NFO)",3,NA,NA,729,NA,"BGW"
"Cuiabano (NFO)",4,0,"ARS",729,1,"SGW"
"Cuiabano (NFO)",5,0,"BUR",729,1,"SGW"
"Cuiabano (NFO)",6,0,"SUN",729,1,"SGW"
"Cuiabano (NFO)",7,0,"NEW",729,1,"SGW"
"Cuiabano (NFO)",8,0,"CHE",729,1,"SGW"
"Cuiabano (NFO)",9,0,"BOU",729,1,"SGW"
"Cuiabano (NFO)",10,0,"MUN",729,1,"SGW"
"Cullen (BUR)",1,4,"TOT",205,1,"SGW"
"Cullen (BUR)",2,14,"SUN",205,1,"SGW"
"Cullen (BUR)",3,2,"MUN",205,1,"SGW"
"Cullen (BUR)",4,3,"LIV",205,1,"SGW"
"Cullen (BUR)",5,4,"NFO",205,1,"SGW"
"Cullen (BUR)",6,4,"MCI",205,1,"SGW"
"Cullen (BUR)",7,6,"AVL",205,1,"SGW"
"Cullen (BUR)",8,3,"LEE",205,1,"SGW"
"Cullen (BUR)",9,2,"WOL",205,1,"SGW"
"Cullen (BUR)",10,1,"ARS",205,1,"SGW"
"Cunha (MUN)",1,2,"ARS",450,1,"SGW"
"Cunha (MUN)",2,2,"FUL",450,1,"SGW"
"Cunha (MUN)",3,1,"BUR",450,1,"SGW"
"Cunha (MUN)",4,0,"MCI",450,1,"SGW"
"Cunha (MUN)",5,1,"CHE",450,1,"SGW"
"Cunha (MUN)",6,2,"BRE",450,1,"SGW"
"Cunha (MUN)",7,1,"SUN",450,1,"SGW"
"Cunha (MUN)",8,2,"LIV",450,1,"SGW"
"Cunha (MUN)",9,8,"BHA",450,1,"SGW"
"Cunha (MUN)",10,4,"NFO",450,1,"SGW"
"D.Essugo (CHE)",1,0,"CRY",247,1,"SGW"
"D.Essugo (CHE)",2,0,"WHU",247,1,"SGW"
"D.Essugo (CHE)",3,0,"FUL",247,1,"SGW"
"D.Essugo (CHE)",4,0,"BRE",247,1,"SGW"
"D.Essugo (CHE)",5,0,"MUN",247,1,"SGW"
"D.Essugo (CHE)",6,0,"BHA",247,1,"SGW"
"D.Essugo (CHE)",7,0,"LIV",247,1,"SGW"
"D.Essugo (CHE)",8,0,"NFO",247,1,"SGW"
"D.Essugo (CHE)",9,0,"SUN",247,1,"SGW"
"D.Essugo (CHE)",10,0,"TOT",247,1,"SGW"
"D.Leon (MUN)",1,0,"ARS",439,1,"SGW"
"D.Leon (MUN)",2,0,"FUL",439,1,"SGW"
"D.Leon (MUN)",3,0,"BUR",439,1,"SGW"
"D.Leon (MUN)",4,0,"MCI",439,1,"SGW"
"D.Leon (MUN)",5,0,"CHE",439,1,"SGW"
"D.Leon (MUN)",6,0,"BRE",439,1,"SGW"
"D.Leon (MUN)",7,0,"SUN",439,1,"SGW"
"D.Leon (MUN)",8,0,"LIV",439,1,"SGW"
"D.Leon (MUN)",9,0,"BHA",439,1,"SGW"
"D.Leon (MUN)",10,0,"NFO",439,1,"SGW"
"Da Silva Moreira (NFO)",1,0,"BRE",523,1,"SGW"
"Da Silva Moreira (NFO)",2,0,"CRY",523,1,"SGW"
"Da Silva Moreira (NFO)",3,0,"WHU",523,1,"SGW"
"Da Silva Moreira (NFO)",4,0,"ARS",523,1,"SGW"
"Da Silva Moreira (NFO)",5,0,"BUR",523,1,"SGW"
"Da Silva Moreira (NFO)",6,0,"SUN",523,1,"SGW"
"Da Silva Moreira (NFO)",7,0,"NEW",523,1,"SGW"
"Da Silva Moreira (NFO)",8,0,"CHE",523,1,"SGW"
"Da Silva Moreira (NFO)",9,0,"BOU",523,1,"SGW"
"Da Silva Moreira (NFO)",10,0,"MUN",523,1,"SGW"
"Dalot (MUN)",1,1,"ARS",440,1,"SGW"
"Dalot (MUN)",2,1,"FUL",440,1,"SGW"
"Dalot (MUN)",3,4,"BUR",440,1,"SGW"
"Dalot (MUN)",4,0,"MCI",440,1,"SGW"
"Dalot (MUN)",5,0,"CHE",440,1,"SGW"
"Dalot (MUN)",6,1,"BRE",440,1,"SGW"
"Dalot (MUN)",7,9,"SUN",440,1,"SGW"
"Dalot (MUN)",8,4,"LIV",440,1,"SGW"
"Dalot (MUN)",9,1,"BHA",440,1,"SGW"
"Dalot (MUN)",10,1,"NFO",440,1,"SGW"
"Damsgaard (BRE)",1,0,"NFO",121,1,"SGW"
"Damsgaard (BRE)",2,5,"AVL",121,1,"SGW"
"Damsgaard (BRE)",3,2,"SUN",121,1,"SGW"
"Damsgaard (BRE)",4,0,"CHE",121,1,"SGW"
"Damsgaard (BRE)",5,8,"FUL",121,1,"SGW"
"Damsgaard (BRE)",6,2,"MUN",121,1,"SGW"
"Damsgaard (BRE)",7,2,"MCI",121,1,"SGW"
"Damsgaard (BRE)",8,3,"WHU",121,1,"SGW"
"Damsgaard (BRE)",9,7,"LIV",121,1,"SGW"
"Damsgaard (BRE)",10,2,"CRY",121,1,"SGW"
"Danns (LIV)",1,0,"BOU",398,1,"SGW"
"Danns (LIV)",2,0,"NEW",398,1,"SGW"
"Danns (LIV)",3,0,"ARS",398,1,"SGW"
"Danns (LIV)",4,0,"BUR",398,1,"SGW"
"Danns (LIV)",5,0,"EVE",398,1,"SGW"
"Danns (LIV)",6,0,"CRY",398,1,"SGW"
"Danns (LIV)",7,0,"CHE",398,1,"SGW"
"Danns (LIV)",8,0,"MUN",398,1,"SGW"
"Danns (LIV)",9,0,"BRE",398,1,"SGW"
"Danns (LIV)",10,0,"AVL",398,1,"SGW"
"Danso (TOT)",1,0,"BUR",570,1,"SGW"
"Danso (TOT)",2,1,"MCI",570,1,"SGW"
"Danso (TOT)",3,0,"BOU",570,1,"SGW"
"Danso (TOT)",4,1,"WHU",570,1,"SGW"
"Danso (TOT)",5,0,"BHA",570,1,"SGW"
"Danso (TOT)",6,0,"WOL",570,1,"SGW"
"Danso (TOT)",7,1,"LEE",570,1,"SGW"
"Danso (TOT)",8,0,"AVL",570,1,"SGW"
"Danso (TOT)",9,9,"EVE",570,1,"SGW"
"Danso (TOT)",10,0,"CHE",570,1,"SGW"
"Darlow (LEE)",1,0,"EVE",341,1,"SGW"
"Darlow (LEE)",2,0,"ARS",341,1,"SGW"
"Darlow (LEE)",3,0,"NEW",341,1,"SGW"
"Darlow (LEE)",4,3,"FUL",341,1,"SGW"
"Darlow (LEE)",5,3,"WOL",341,1,"SGW"
"Darlow (LEE)",6,2,"BOU",341,1,"SGW"
"Darlow (LEE)",7,1,"TOT",341,1,"SGW"
"Darlow (LEE)",8,1,"BUR",341,1,"SGW"
"Darlow (LEE)",9,0,"WHU",341,1,"SGW"
"Darlow (LEE)",10,0,"BHA",341,1,"SGW"
"Darwin (LIV)",1,0,"BOU",397,1,"SGW"
"Darwin (LIV)",2,0,"NEW",397,1,"SGW"
"Darwin (LIV)",3,0,"ARS",397,1,"SGW"
"Darwin (LIV)",4,0,"BUR",397,1,"SGW"
"Darwin (LIV)",5,0,"EVE",397,1,"SGW"
"Darwin (LIV)",6,0,"CRY",397,1,"SGW"
"Darwin (LIV)",7,0,"CHE",397,1,"SGW"
"Darwin (LIV)",8,0,"MUN",397,1,"SGW"
"Darwin (LIV)",9,0,"BRE",397,1,"SGW"
"Darwin (LIV)",10,0,"AVL",397,1,"SGW"
"David Carmo (NFO)",1,0,"BRE",509,1,"SGW"
"David Carmo (NFO)",2,0,"CRY",509,1,"SGW"
"David Carmo (NFO)",3,0,"WHU",509,1,"SGW"
"David Carmo (NFO)",4,0,"ARS",509,1,"SGW"
"David Carmo (NFO)",5,0,"BUR",509,1,"SGW"
"David Carmo (NFO)",6,0,"SUN",509,1,"SGW"
"David Carmo (NFO)",7,0,"NEW",509,1,"SGW"
"David Carmo (NFO)",8,0,"CHE",509,1,"SGW"
"David Carmo (NFO)",9,0,"BOU",509,1,"SGW"
"David Carmo (NFO)",10,0,"MUN",509,1,"SGW"
"Davies (TOT)",1,0,"BUR",571,1,"SGW"
"Davies (TOT)",2,0,"MCI",571,1,"SGW"
"Davies (TOT)",3,0,"BOU",571,1,"SGW"
"Davies (TOT)",4,0,"WHU",571,1,"SGW"
"Davies (TOT)",5,0,"BHA",571,1,"SGW"
"Davies (TOT)",6,0,"WOL",571,1,"SGW"
"Davies (TOT)",7,0,"LEE",571,1,"SGW"
"Davies (TOT)",8,0,"AVL",571,1,"SGW"
"Davies (TOT)",9,0,"EVE",571,1,"SGW"
"Davies (TOT)",10,0,"CHE",571,1,"SGW"
"De Cuyper (BHA)",1,2,"FUL",145,1,"SGW"
"De Cuyper (BHA)",2,0,"EVE",145,1,"SGW"
"De Cuyper (BHA)",3,2,"MCI",145,1,"SGW"
"De Cuyper (BHA)",4,1,"BOU",145,1,"SGW"
"De Cuyper (BHA)",5,0,"TOT",145,1,"SGW"
"De Cuyper (BHA)",6,8,"CHE",145,1,"SGW"
"De Cuyper (BHA)",7,1,"WOL",145,1,"SGW"
"De Cuyper (BHA)",8,1,"NEW",145,1,"SGW"
"De Cuyper (BHA)",9,0,"MUN",145,1,"SGW"
"De Cuyper (BHA)",10,0,"LEE",145,1,"SGW"
"De Ligt (MUN)",1,4,"ARS",436,1,"SGW"
"De Ligt (MUN)",2,7,"FUL",436,1,"SGW"
"De Ligt (MUN)",3,1,"BUR",436,1,"SGW"
"De Ligt (MUN)",4,1,"MCI",436,1,"SGW"
"De Ligt (MUN)",5,2,"CHE",436,1,"SGW"
"De Ligt (MUN)",6,3,"BRE",436,1,"SGW"
"De Ligt (MUN)",7,8,"SUN",436,1,"SGW"
"De Ligt (MUN)",8,2,"LIV",436,1,"SGW"
"De Ligt (MUN)",9,1,"BHA",436,1,"SGW"
"De Ligt (MUN)",10,1,"NFO",436,1,"SGW"
"Delap (CHE)",1,1,"CRY",250,1,"SGW"
"Delap (CHE)",2,2,"WHU",250,1,"SGW"
"Delap (CHE)",3,1,"FUL",250,1,"SGW"
"Delap (CHE)",4,0,"BRE",250,1,"SGW"
"Delap (CHE)",5,0,"MUN",250,1,"SGW"
"Delap (CHE)",6,0,"BHA",250,1,"SGW"
"Delap (CHE)",7,0,"LIV",250,1,"SGW"
"Delap (CHE)",8,0,"NFO",250,1,"SGW"
"Delap (CHE)",9,0,"SUN",250,1,"SGW"
"Delap (CHE)",10,0,"TOT",250,1,"SGW"
"Delcroix (BUR)",1,0,"TOT",188,1,"SGW"
"Delcroix (BUR)",2,0,"SUN",188,1,"SGW"
"Delcroix (BUR)",3,0,"MUN",188,1,"SGW"
"Delcroix (BUR)",4,0,"LIV",188,1,"SGW"
"Delcroix (BUR)",5,0,"NFO",188,1,"SGW"
"Delcroix (BUR)",6,0,"MCI",188,1,"SGW"
"Delcroix (BUR)",7,0,"AVL",188,1,"SGW"
"Delcroix (BUR)",8,0,"LEE",188,1,"SGW"
"Delcroix (BUR)",9,0,"WOL",188,1,"SGW"
"Delcroix (BUR)",10,0,"ARS",188,1,"SGW"
"Dendoncker (AVL)",1,0,"NEW",61,1,"SGW"
"Dendoncker (AVL)",2,0,"BRE",61,1,"SGW"
"Dendoncker (AVL)",3,0,"CRY",61,1,"SGW"
"Dendoncker (AVL)",4,0,"EVE",61,1,"SGW"
"Dendoncker (AVL)",5,0,"SUN",61,1,"SGW"
"Dendoncker (AVL)",6,0,"FUL",61,1,"SGW"
"Dendoncker (AVL)",7,0,"BUR",61,1,"SGW"
"Dendoncker (AVL)",8,0,"TOT",61,1,"SGW"
"Dendoncker (AVL)",9,0,"MCI",61,1,"SGW"
"Dendoncker (AVL)",10,0,"LIV",61,1,"SGW"
"Dennis (BOU)",1,0,"LIV",68,1,"SGW"
"Dennis (BOU)",2,0,"WOL",68,1,"SGW"
"Dennis (BOU)",3,0,"TOT",68,1,"SGW"
"Dennis (BOU)",4,0,"BHA",68,1,"SGW"
"Dennis (BOU)",5,0,"NEW",68,1,"SGW"
"Dennis (BOU)",6,0,"LEE",68,1,"SGW"
"Dennis (BOU)",7,0,"FUL",68,1,"SGW"
"Dennis (BOU)",8,0,"CRY",68,1,"SGW"
"Dennis (BOU)",9,0,"NFO",68,1,"SGW"
"Dennis (BOU)",10,0,"MCI",68,1,"SGW"
"Devenny (CRY)",1,1,"CHE",276,1,"SGW"
"Devenny (CRY)",2,2,"NFO",276,1,"SGW"
"Devenny (CRY)",3,1,"AVL",276,1,"SGW"
"Devenny (CRY)",4,1,"SUN",276,1,"SGW"
"Devenny (CRY)",5,1,"WHU",276,1,"SGW"
"Devenny (CRY)",6,1,"LIV",276,1,"SGW"
"Devenny (CRY)",7,1,"EVE",276,1,"SGW"
"Devenny (CRY)",8,0,"BOU",276,1,"SGW"
"Devenny (CRY)",9,0,"ARS",276,1,"SGW"
"Devenny (CRY)",10,1,"BRE",276,1,"SGW"
"Dewsbury-Hall (EVE)",1,2,"LEE",242,1,"SGW"
"Dewsbury-Hall (EVE)",2,2,"BHA",242,1,"SGW"
"Dewsbury-Hall (EVE)",3,12,"WOL",242,1,"SGW"
"Dewsbury-Hall (EVE)",4,2,"AVL",242,1,"SGW"
"Dewsbury-Hall (EVE)",5,1,"LIV",242,1,"SGW"
"Dewsbury-Hall (EVE)",6,1,"WHU",242,1,"SGW"
"Dewsbury-Hall (EVE)",7,0,"CRY",242,1,"SGW"
"Dewsbury-Hall (EVE)",8,2,"MCI",242,1,"SGW"
"Dewsbury-Hall (EVE)",9,2,"TOT",242,1,"SGW"
"Dewsbury-Hall (EVE)",10,2,"SUN",242,1,"SGW"
"Diakité (BOU)",1,0,"LIV",685,1,"SGW"
"Diakité (BOU)",2,10,"WOL",685,1,"SGW"
"Diakité (BOU)",3,6,"TOT",685,1,"SGW"
"Diakité (BOU)",4,0,"BHA",685,1,"SGW"
"Diakité (BOU)",5,5,"NEW",685,1,"SGW"
"Diakité (BOU)",6,3,"LEE",685,1,"SGW"
"Diakité (BOU)",7,2,"FUL",685,1,"SGW"
"Diakité (BOU)",8,3,"CRY",685,1,"SGW"
"Diakité (BOU)",9,0,"NFO",685,1,"SGW"
"Diakité (BOU)",10,1,"MCI",685,1,"SGW"
"Diarra (SUN)",1,3,"WHU",544,1,"SGW"
"Diarra (SUN)",2,2,"BUR",544,1,"SGW"
"Diarra (SUN)",3,4,"BRE",544,1,"SGW"
"Diarra (SUN)",4,3,"CRY",544,1,"SGW"
"Diarra (SUN)",5,0,"AVL",544,1,"SGW"
"Diarra (SUN)",6,0,"NFO",544,1,"SGW"
"Diarra (SUN)",7,0,"MUN",544,1,"SGW"
"Diarra (SUN)",8,0,"WOL",544,1,"SGW"
"Diarra (SUN)",9,0,"CHE",544,1,"SGW"
"Diarra (SUN)",10,0,"EVE",544,1,"SGW"
"Dibling (EVE)",1,NA,NA,707,NA,"BGW"
"Dibling (EVE)",2,NA,NA,707,NA,"BGW"
"Dibling (EVE)",3,0,"WOL",707,1,"SGW"
"Dibling (EVE)",4,0,"AVL",707,1,"SGW"
"Dibling (EVE)",5,1,"LIV",707,1,"SGW"
"Dibling (EVE)",6,1,"WHU",707,1,"SGW"
"Dibling (EVE)",7,1,"CRY",707,1,"SGW"
"Dibling (EVE)",8,0,"MCI",707,1,"SGW"
"Dibling (EVE)",9,0,"TOT",707,1,"SGW"
"Dibling (EVE)",10,0,"SUN",707,1,"SGW"
"Digne (AVL)",1,6,"NEW",37,1,"SGW"
"Digne (AVL)",2,2,"BRE",37,1,"SGW"
"Digne (AVL)",3,1,"CRY",37,1,"SGW"
"Digne (AVL)",4,5,"EVE",37,1,"SGW"
"Digne (AVL)",5,1,"SUN",37,1,"SGW"
"Digne (AVL)",6,5,"FUL",37,1,"SGW"
"Digne (AVL)",7,1,"BUR",37,1,"SGW"
"Digne (AVL)",8,5,"TOT",37,1,"SGW"
"Digne (AVL)",9,6,"MCI",37,1,"SGW"
"Digne (AVL)",10,1,"LIV",37,1,"SGW"
"Diop (FUL)",1,0,"BHA",320,1,"SGW"
"Diop (FUL)",2,0,"MUN",320,1,"SGW"
"Diop (FUL)",3,0,"CHE",320,1,"SGW"
"Diop (FUL)",4,0,"LEE",320,1,"SGW"
"Diop (FUL)",5,0,"BRE",320,1,"SGW"
"Diop (FUL)",6,0,"AVL",320,1,"SGW"
"Diop (FUL)",7,2,"BOU",320,1,"SGW"
"Diop (FUL)",8,1,"ARS",320,1,"SGW"
"Diop (FUL)",9,1,"NEW",320,1,"SGW"
"Diop (FUL)",10,0,"WOL",320,1,"SGW"
"Diouf (WHU)",1,1,"SUN",603,1,"SGW"
"Diouf (WHU)",2,3,"CHE",603,1,"SGW"
"Diouf (WHU)",3,10,"NFO",603,1,"SGW"
"Diouf (WHU)",4,1,"TOT",603,1,"SGW"
"Diouf (WHU)",5,3,"CRY",603,1,"SGW"
"Diouf (WHU)",6,5,"EVE",603,1,"SGW"
"Diouf (WHU)",7,3,"ARS",603,1,"SGW"
"Diouf (WHU)",8,1,"BRE",603,1,"SGW"
"Diouf (WHU)",9,1,"LEE",603,1,"SGW"
"Diouf (WHU)",10,2,"NEW",603,1,"SGW"
"Dixon (EVE)",1,0,"LEE",297,1,"SGW"
"Dixon (EVE)",2,0,"BHA",297,1,"SGW"
"Dixon (EVE)",3,0,"WOL",297,1,"SGW"
"Dixon (EVE)",4,0,"AVL",297,1,"SGW"
"Dixon (EVE)",5,0,"LIV",297,1,"SGW"
"Dixon (EVE)",6,0,"WHU",297,1,"SGW"
"Dixon (EVE)",7,0,"CRY",297,1,"SGW"
"Dixon (EVE)",8,0,"MCI",297,1,"SGW"
"Dixon (EVE)",9,0,"TOT",297,1,"SGW"
"Dixon (EVE)",10,0,"SUN",297,1,"SGW"
"Dobbin (AVL)",1,0,"NEW",57,1,"SGW"
"Dobbin (AVL)",2,0,"BRE",57,1,"SGW"
"Dobbin (AVL)",3,0,"CRY",57,1,"SGW"
"Dobbin (AVL)",4,0,"EVE",57,1,"SGW"
"Dobbin (AVL)",5,0,"SUN",57,1,"SGW"
"Dobbin (AVL)",6,0,"FUL",57,1,"SGW"
"Dobbin (AVL)",7,0,"BUR",57,1,"SGW"
"Dobbin (AVL)",8,0,"TOT",57,1,"SGW"
"Dobbin (AVL)",9,0,"MCI",57,1,"SGW"
"Dobbin (AVL)",10,0,"LIV",57,1,"SGW"
"Dodgson (BUR)",1,0,"TOT",189,1,"SGW"
"Dodgson (BUR)",2,0,"SUN",189,1,"SGW"
"Dodgson (BUR)",3,0,"MUN",189,1,"SGW"
"Dodgson (BUR)",4,0,"LIV",189,1,"SGW"
"Dodgson (BUR)",5,0,"NFO",189,1,"SGW"
"Dodgson (BUR)",6,0,"MCI",189,1,"SGW"
"Dodgson (BUR)",7,0,"AVL",189,1,"SGW"
"Dodgson (BUR)",8,0,"LEE",189,1,"SGW"
"Dodgson (BUR)",9,0,"WOL",189,1,"SGW"
"Dodgson (BUR)",10,0,"ARS",189,1,"SGW"
"Doherty (WOL)",1,-1,"MCI",632,1,"SGW"
"Doherty (WOL)",2,1,"BOU",632,1,"SGW"
"Doherty (WOL)",3,0,"EVE",632,1,"SGW"
"Doherty (WOL)",4,0,"NEW",632,1,"SGW"
"Doherty (WOL)",5,0,"LEE",632,1,"SGW"
"Doherty (WOL)",6,0,"TOT",632,1,"SGW"
"Doherty (WOL)",7,0,"BHA",632,1,"SGW"
"Doherty (WOL)",8,2,"SUN",632,1,"SGW"
"Doherty (WOL)",9,0,"BUR",632,1,"SGW"
"Doherty (WOL)",10,0,"FUL",632,1,"SGW"
"Doku (MCI)",1,3,"WOL",418,1,"SGW"
"Doku (MCI)",2,1,"TOT",418,1,"SGW"
"Doku (MCI)",3,1,"BHA",418,1,"SGW"
"Doku (MCI)",4,10,"MUN",418,1,"SGW"
"Doku (MCI)",5,3,"ARS",418,1,"SGW"
"Doku (MCI)",6,10,"BUR",418,1,"SGW"
"Doku (MCI)",7,1,"BRE",418,1,"SGW"
"Doku (MCI)",8,1,"EVE",418,1,"SGW"
"Doku (MCI)",9,1,"AVL",418,1,"SGW"
"Doku (MCI)",10,2,"BOU",418,1,"SGW"
"Dominguez (NFO)",1,0,"BRE",519,1,"SGW"
"Dominguez (NFO)",2,0,"CRY",519,1,"SGW"
"Dominguez (NFO)",3,0,"WHU",519,1,"SGW"
"Dominguez (NFO)",4,0,"ARS",519,1,"SGW"
"Dominguez (NFO)",5,0,"BUR",519,1,"SGW"
"Dominguez (NFO)",6,0,"SUN",519,1,"SGW"
"Dominguez (NFO)",7,0,"NEW",519,1,"SGW"
"Dominguez (NFO)",8,0,"CHE",519,1,"SGW"
"Dominguez (NFO)",9,1,"BOU",519,1,"SGW"
"Dominguez (NFO)",10,0,"MUN",519,1,"SGW"
"Donnarumma (MCI)",1,NA,NA,736,NA,"BGW"
"Donnarumma (MCI)",2,NA,NA,736,NA,"BGW"
"Donnarumma (MCI)",3,NA,NA,736,NA,"BGW"
"Donnarumma (MCI)",4,6,"MUN",736,1,"SGW"
"Donnarumma (MCI)",5,1,"ARS",736,1,"SGW"
"Donnarumma (MCI)",6,2,"BUR",736,1,"SGW"
"Donnarumma (MCI)",7,6,"BRE",736,1,"SGW"
"Donnarumma (MCI)",8,6,"EVE",736,1,"SGW"
"Donnarumma (MCI)",9,2,"AVL",736,1,"SGW"
"Donnarumma (MCI)",10,2,"BOU",736,1,"SGW"
"Donovan (BRE)",1,0,"NFO",130,1,"SGW"
"Donovan (BRE)",2,0,"AVL",130,1,"SGW"
"Donovan (BRE)",3,0,"SUN",130,1,"SGW"
"Donovan (BRE)",4,0,"CHE",130,1,"SGW"
"Donovan (BRE)",5,0,"FUL",130,1,"SGW"
"Donovan (BRE)",6,0,"MUN",130,1,"SGW"
"Donovan (BRE)",7,0,"MCI",130,1,"SGW"
"Donovan (BRE)",8,0,"WHU",130,1,"SGW"
"Donovan (BRE)",9,0,"LIV",130,1,"SGW"
"Donovan (BRE)",10,0,"CRY",130,1,"SGW"
"Dorgu (MUN)",1,1,"ARS",441,1,"SGW"
"Dorgu (MUN)",2,2,"FUL",441,1,"SGW"
"Dorgu (MUN)",3,0,"BUR",441,1,"SGW"
"Dorgu (MUN)",4,1,"MCI",441,1,"SGW"
"Dorgu (MUN)",5,5,"CHE",441,1,"SGW"
"Dorgu (MUN)",6,0,"BRE",441,1,"SGW"
"Dorgu (MUN)",7,1,"SUN",441,1,"SGW"
"Dorgu (MUN)",8,1,"LIV",441,1,"SGW"
"Dorgu (MUN)",9,-1,"BHA",441,1,"SGW"
"Dorgu (MUN)",10,1,"NFO",441,1,"SGW"
"Doucouré (CRY)",1,0,"CHE",268,1,"SGW"
"Doucouré (CRY)",2,0,"NFO",268,1,"SGW"
"Doucouré (CRY)",3,0,"AVL",268,1,"SGW"
"Doucouré (CRY)",4,0,"SUN",268,1,"SGW"
"Doucouré (CRY)",5,0,"WHU",268,1,"SGW"
"Doucouré (CRY)",6,0,"LIV",268,1,"SGW"
"Doucouré (CRY)",7,0,"EVE",268,1,"SGW"
"Doucouré (CRY)",8,0,"BOU",268,1,"SGW"
"Doucouré (CRY)",9,0,"ARS",268,1,"SGW"
"Doucouré (CRY)",10,0,"BRE",268,1,"SGW"
"Douglas Luiz (NFO)",1,NA,NA,699,NA,"BGW"
"Douglas Luiz (NFO)",2,0,"CRY",699,1,"SGW"
"Douglas Luiz (NFO)",3,0,"WHU",699,1,"SGW"
"Douglas Luiz (NFO)",4,0,"ARS",699,1,"SGW"
"Douglas Luiz (NFO)",5,5,"BUR",699,1,"SGW"
"Douglas Luiz (NFO)",6,0,"SUN",699,1,"SGW"
"Douglas Luiz (NFO)",7,0,"NEW",699,1,"SGW"
"Douglas Luiz (NFO)",8,1,"CHE",699,1,"SGW"
"Douglas Luiz (NFO)",9,0,"BOU",699,1,"SGW"
"Douglas Luiz (NFO)",10,1,"MUN",699,1,"SGW"
"Dowman (ARS)",1,NA,NA,700,NA,"BGW"
"Dowman (ARS)",2,4,"LEE",700,1,"SGW"
"Dowman (ARS)",3,1,"LIV",700,1,"SGW"
"Dowman (ARS)",4,0,"NFO",700,1,"SGW"
"Dowman (ARS)",5,0,"MCI",700,1,"SGW"
"Dowman (ARS)",6,0,"NEW",700,1,"SGW"
"Dowman (ARS)",7,0,"WHU",700,1,"SGW"
"Dowman (ARS)",8,0,"FUL",700,1,"SGW"
"Dowman (ARS)",9,0,"CRY",700,1,"SGW"
"Dowman (ARS)",10,0,"BUR",700,1,"SGW"
"Dragusin (TOT)",1,0,"BUR",572,1,"SGW"
"Dragusin (TOT)",2,0,"MCI",572,1,"SGW"
"Dragusin (TOT)",3,0,"BOU",572,1,"SGW"
"Dragusin (TOT)",4,0,"WHU",572,1,"SGW"
"Dragusin (TOT)",5,0,"BHA",572,1,"SGW"
"Dragusin (TOT)",6,0,"WOL",572,1,"SGW"
"Dragusin (TOT)",7,0,"LEE",572,1,"SGW"
"Dragusin (TOT)",8,0,"AVL",572,1,"SGW"
"Dragusin (TOT)",9,0,"EVE",572,1,"SGW"
"Dragusin (TOT)",10,0,"CHE",572,1,"SGW"
"Dúbravka (BUR)",1,2,"TOT",470,1,"SGW"
"Dúbravka (BUR)",2,6,"SUN",470,1,"SGW"
"Dúbravka (BUR)",3,2,"MUN",470,1,"SGW"
"Dúbravka (BUR)",4,3,"LIV",470,1,"SGW"
